DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,GEO_PICT: Pacific Island Countries and territories,SEX: Sex,AGE: Age,URBANIZATION: Urbanization,INCOME: Income,EDUCATION: Education level,OCCUPATION: Occupation,COMPOSITE_BREAKDOWN: Composite breakdown,DISABILITY: Disability,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,REPORTING_TYPE: Reporting type,NATURE: Nature,DATA_SOURCE: Data source,OBS_STATUS: Observation Status,OBS_COMMENT: Comment
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,PG: Papua New Guinea,_T: Total,_T: All ages,_T: National,_T: Total,1_g3: Primary education (Grade 3),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2018,86,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GC_TCAQ: 4.c.1 Trained teachers,MH: Marshall Islands,_T: Total,_T: All ages,_T: National,_T: Total,2-3: Secondary education (lower and upper secondary education),_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2020,55.39,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_GC_TCAQ: 4.c.1 Trained teachers,TV: Tuvalu,_T: Total,_T: All ages,_T: National,_T: Total,2: Lower secondary education,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2016,52.4,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_GC_TCAQ: 4.c.1 Trained teachers,TV: Tuvalu,_T: Total,_T: All ages,_T: National,_T: Total,2: Lower secondary education,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2018,67.1,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,SKILL_READ: Skill: Minimum proficiency in reading,_T: No breakdown by disability,2011,5.2,PERCENT: percent,N: National,C: Country Data,"Vanuatu Ministry of Education and Training, Annual Statistical Report, 2015, Francophone schools - PILNA Year 4",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,SKILL_READ: Skill: Minimum proficiency in reading,_T: No breakdown by disability,2012,25.3,PERCENT: percent,N: National,C: Country Data,"Vanuatu Ministry of Education and Training, Annual Statistical Report, 2015, Anglophone schools - PILNA Year 4",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GPI_TCAQ: 4.5.1 Gender parity index of trained teachers,MH: Marshall Islands,_T: Total,_T: All ages,_T: National,_T: Total,2-3: Secondary education (lower and upper secondary education),2330: Secondary Education Teachers,_Z: Not applicable,_T: No breakdown by disability,2020,98,INDEX: index,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SPC_4_6_1: 4.6.1 Proportion of population in a given age group achieving at least a fixed level of proficiency in literacy and numeracy skills,VU: Vanuatu,_T: Total,Y15T999: 15+,_T: National,_T: Total,_T: All education levels,_T: All occupations,SKILL_LTRCY: Skill: Functional literacy,_T: No breakdown by disability,2018,87.51,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_H2O: 4.a.1 Schools with access to basic drinking water,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,PRIMARY_ALL: Institution: Primary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_H2O: 4.a.1 Schools with access to basic drinking water,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,PRIMARY_ALL: Institution: Primary School,_T: No breakdown by disability,2020,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_INTNT: 4.a.1 Schools with access to the internet for pedagogical purposes,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_LOWER: Institution: Lower Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,NR: Nauru,_T: Total,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2018,57,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_SANIT: 4.a.1 Schools with access to single-sex basic sanitation,TK: Tokelau,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_UPPER: Institution: Upper Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_INTNT: 4.a.1 Schools with access to the internet for pedagogical purposes,SB: Solomon Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,PRIMARY_ALL: Institution: Primary School,_T: No breakdown by disability,2015,0,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_INTNT: 4.a.1 Schools with access to the internet for pedagogical purposes,SB: Solomon Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,PRIMARY_ALL: Institution: Primary School,_T: No breakdown by disability,2018,0,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_INTNT: 4.a.1 Schools with access to the internet for pedagogical purposes,WS: Samoa,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_UPPER: Institution: Upper Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_ELECT: 4.a.1 Schools with access to electricity,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,PRIMARY_ALL: Institution: Primary School,_T: No breakdown by disability,2020,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_GPI: 4.5.1 Gender parity index for achievement,WS: Samoa,_T: Total,_T: All ages,_T: National,_T: Total,2-3: Secondary education (lower and upper secondary education),_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2017,119,INDEX: index,N: National,C: Country Data,"Samoa Ministry of Education, Sports and Culture - Education Statistical Digest Samoa 2017 - CPI/GER Secondary",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,NR: Nauru,_T: Total,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2018,63,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GPI_TCAQ: 4.5.1 Gender parity index of trained teachers,FJ: Fiji,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,2330: Secondary Education Teachers,SECONDARY_UPPER: Institution: Upper Secondary School,_T: No breakdown by disability,2012,100,INDEX: index,N: National,C: Country Data,"Fiji Ministry of Education, FEMIS - GPI Upper secondary trained teachers",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,WS: Samoa,M: Male,_T: All ages,_T: National,_T: Total,1_y4: Primary education (Year 4),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2015,30,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,WS: Samoa,M: Male,_T: All ages,_T: National,_T: Total,1_y4: Primary education (Year 4),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2018,39,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GPI_TCAQ: 4.5.1 Gender parity index of trained teachers,WS: Samoa,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,2341: Primary School Teachers,_Z: Not applicable,_T: No breakdown by disability,2014,100,INDEX: index,G: Global,C: Country Data,UN Global Database - GPI Primary trained teachers,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,KI: Kiribati,M: Male,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2015,46,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,KI: Kiribati,M: Male,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2018,41,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,PG: Papua New Guinea,_T: Total,_T: All ages,_T: National,_T: Total,1_g3: Primary education (Grade 3),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2018,38,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_CMPTR: 4.a.1 Schools with access to computers for pedagogical purposes,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_LOWER: Institution: Lower Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_INTNT: 4.a.1 Schools with access to the internet for pedagogical purposes,CK: Cook Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2016,100,PERCENT: percent,N: National,C: Country Data,"Cook Islands, Ministry of Education.",,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_CMPTR: 4.a.1 Schools with access to computers for pedagogical purposes,TK: Tokelau,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_UPPER: Institution: Upper Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,SKILL_MATH: Skill: Minimum proficiency in mathematics,_T: No breakdown by disability,2011,37.2,PERCENT: percent,N: National,C: Country Data,"Vanuatu Ministry of Education and Training, Annual Statistical Report, 2015, Francophone schools - PILNA Year 4",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,SKILL_MATH: Skill: Minimum proficiency in mathematics,_T: No breakdown by disability,2012,36.8,PERCENT: percent,N: National,C: Country Data,"Vanuatu Ministry of Education and Training, Annual Statistical Report, 2015, Anglophone schools - PILNA Year 4",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,FJ: Fiji,_T: Total,_T: All ages,_T: National,_T: Total,1_y4: Primary education (Year 4),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2018,78,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,PW: Palau,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,SKILL_MATH: Skill: Minimum proficiency in mathematics,_T: No breakdown by disability,2015,99,PERCENT: percent,N: National,C: Country Data,"Palau - Ministry of Education Database Extract, Country definition, Class 4, Class 4",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GC_TCAQ: 4.c.1 Trained teachers,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,1: Primary education,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2019,36,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_SANIT: 4.a.1 Schools with access to single-sex basic sanitation,MH: Marshall Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2016,26.6,PERCENT: percent,N: National,C: Country Data,UNESCO Institute for Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_GPI_TCAQ: 4.5.1 Gender parity index of trained teachers,SB: Solomon Islands,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,2330: Secondary Education Teachers,SECONDARY_LOWER: Institution: Lower Secondary School,_T: No breakdown by disability,2015,102,INDEX: index,G: Global,C: Country Data,"UNESCO Institute of Statistics, GPI Lower secondary trained teachers",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,PW: Palau,M: Male,_T: All ages,_T: National,_T: Total,1_g7: Primary education (Grade 7),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2015,83,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,PW: Palau,M: Male,_T: All ages,_T: National,_T: Total,1_g7: Primary education (Grade 7),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2018,98,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_GPI: 4.5.1 Gender parity index for achievement,TV: Tuvalu,_T: Total,_T: All ages,_T: National,_T: Total,10: Primary education,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2016,103,INDEX: index,N: National,C: Country Data,"Tuvalu Ministry of Education, Youth and Sports. Tuvalu Education Management Information System (TEMIS), Primary School",,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACS_CMPTR: 4.a.1 Schools with access to computers for pedagogical purposes,VU: Vanuatu,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_ALL: Institution: Secondary School,_T: No breakdown by disability,2015,59.2,PERCENT: percent,N: National,C: Country Data,"Vanuatu Ministry of Education and Training, Annual Statistical Report, 2015, Secondary School",,
SPC:DF_SDG_04(3.0),A: Annual,SE_GPI_TCAQ: 4.5.1 Gender parity index of trained teachers,KI: Kiribati,_T: Total,_T: All ages,_T: National,_T: Total,0: Early childhood education,2342: Early Childhood Educators,_Z: Not applicable,_T: No breakdown by disability,2020,94,INDEX: index,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,TV: Tuvalu,F: Female,Y07T14: 07-14,_T: National,_T: Total,_T: All education levels,_T: All occupations,SKILL_READ: Skill: Minimum proficiency in reading,_T: No breakdown by disability,2019,54,PERCENT: percent,N: National,C: Country Data,"Tuvalu Central Statistics Department. 2021. Tuvalu Multiple Indicator Cluster Survey 2019�2020, Snapshot of Key Findings. Funafuti, Tuvalu: Tuvalu Central Statistics Department.",,
SPC:DF_SDG_04(3.0),A: Annual,SPC_4_6_1: 4.6.1 Proportion of population in a given age group achieving at least a fixed level of proficiency in literacy and numeracy skills,VU: Vanuatu,M: Male,Y15T24: 15-24,_T: National,_T: Total,_T: All education levels,_T: All occupations,SKILL_LTRCY: Skill: Functional literacy,_T: No breakdown by disability,2018,95.98,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_PRE_PARTN: 4.2.2 Participation rate in organised learning,TV: Tuvalu,_T: Total,_T: All ages,R: Rural,_T: Total,_T: All education levels,_T: All occupations,_Z: Not applicable,_T: No breakdown by disability,2019,76,PERCENT: percent,N: National,C: Country Data,"Tuvalu Central Statistics Department. 2021. Tuvalu Multiple Indicator Cluster Survey 2019�2020, Snapshot of Key Findings. Funafuti, Tuvalu: Tuvalu Central Statistics Department.",,
SPC:DF_SDG_04(3.0),A: Annual,SE_ACC_HNDWSH: 4.a.1 Schools with basic handwashing facilities,NR: Nauru,_T: Total,_T: All ages,_T: National,_T: Total,_T: All education levels,_T: All occupations,SECONDARY_UPPER: Institution: Upper Secondary School,_T: No breakdown by disability,2019,100,PERCENT: percent,G: Global,C: Country Data,UNESCO Institute of Statistics,,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,TO: Tonga,_T: Total,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2015,35,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,TO: Tonga,_T: Total,_T: All ages,_T: National,_T: Total,1_y6: Primary education (Year 6),_T: All occupations,SKILL_MIN_LTRCY: Skill: Minimum proficiency in literacy,_T: No breakdown by disability,2018,47,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,MH: Marshall Islands,M: Male,_T: All ages,_T: National,_T: Total,1_g7: Primary education (Grade 7),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2015,57,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
SPC:DF_SDG_04(3.0),A: Annual,SE_TOT_PRFL: 4.1.1 Minimum proficiency level,MH: Marshall Islands,M: Male,_T: All ages,_T: National,_T: Total,1_g7: Primary education (Grade 7),_T: All occupations,SKILL_MIN_NMRCY: Skill: Minimum proficiency in numeracy,_T: No breakdown by disability,2018,76,PERCENT: percent,R: Regional,C: Country Data,"Pacific Islands Literacy and Numeracy Assessment (PILNA). ",,
